step, lat, lon, alt, snr, load, handovers, allocated_bw, allocation_ratio, demand_MB, throughput_req, queing_delay_s, propagation_latency_s, transmission_rate_mbps, latency_req_s, beam_capacity
516,29.85386085510254,-94.53500366210938,4796.02783203125,6.784191608428955,0.01274915598332882,46.0,2.1024670600891113,1.0,2.1024670600891113,16.0,0.0,0.008629058487713337,473.8804016113281,0.15000000596046448,62.269874572753906
517,29.85449981689453,-94.53268432617188,4800.60009765625,6.790921688079834,0.021216515451669693,46.0,2.100358724594116,1.0,2.100358724594116,16.0,0.0,0.008622574619948864,469.8160705566406,0.15000000596046448,61.67389678955078
518,29.855140686035156,-94.53035736083984,4805.171875,6.797450065612793,0.03176030144095421,46.0,2.098254680633545,1.0,2.098254680633545,16.0,0.0,0.008616296574473381,464.75506591796875,0.15000000596046448,60.948402404785156
519,29.85577964782715,-94.52803802490234,4809.744140625,6.80377721786499,0.4153189957141876,47.0,2.0961546897888184,1.0,2.0961546897888184,16.0,0.0,0.008610222488641739,280.6468811035156,0.15000000596046448,36.7674560546875
520,29.856420516967773,-94.52571105957031,4814.31591796875,6.809902191162109,0.4479297697544098,47.0,2.0940589904785156,1.0,2.0940589904785156,16.0,0.0,0.008604353293776512,264.99371337890625,0.15000000596046448,34.682029724121094
521,29.857059478759766,-94.52339172363281,4818.88818359375,6.815825462341309,0.48073333501815796,47.0,2.0919673442840576,1.0,2.0919673442840576,16.0,0.0,0.008598688058555126,249.2480010986328,0.15000000596046448,32.58866500854492
522,29.85770034790039,-94.52106475830078,4823.4599609375,6.821545600891113,0.513587474822998,47.0,2.0898797512054443,1.0,2.0898797512054443,16.0,0.0,0.008593227714300156,233.47802734375,0.15000000596046448,30.496313095092773
523,29.858339309692383,-94.51874542236328,4828.0322265625,6.827064037322998,0.5463502407073975,47.0,2.087796449661255,1.0,2.087796449661255,16.0,0.0,0.008587970398366451,217.75189208984375,0.15000000596046448,28.41385269165039
524,29.858980178833008,-94.51641845703125,4832.60400390625,6.83237886428833,0.5788809657096863,47.0,2.08571720123291,1.0,2.08571720123291,16.0,0.0,0.008582917042076588,202.1371307373047,0.15000000596046448,26.35005760192871
525,29.859619140625,-94.51409912109375,4837.17578125,6.837491512298584,0.6110406517982483,47.0,2.0836422443389893,1.0,2.0836422443389893,16.0,0.0,0.00857806671410799,186.7004852294922,0.15000000596046448,24.31356430053711
526,29.860260009765625,-94.51177215576172,4841.748046875,6.842401027679443,0.642692506313324,47.0,2.081571102142334,1.0,2.081571102142334,16.0,0.0,0.008573420345783234,171.50759887695312,0.15000000596046448,22.312829971313477
527,29.86090087890625,-94.50945281982422,4846.31982421875,6.847107410430908,0.6737026572227478,47.0,2.0795042514801025,1.0,2.0795042514801025,16.0,0.0,0.008568976074457169,156.62274169921875,0.15000000596046448,20.356103897094727
528,29.861539840698242,-94.50712585449219,4850.89208984375,6.8516106605529785,0.7039405703544617,47.0,2.077441453933716,1.0,2.077441453933716,16.0,0.0,0.00856473483145237,142.10853576660156,0.15000000596046448,18.451385498046875
529,29.862180709838867,-94.50480651855469,4855.4638671875,6.8559112548828125,0.7332797050476074,47.0,2.075382709503174,1.0,2.075382709503174,16.0,0.0,0.008560695685446262,128.02572631835938,0.15000000596046448,16.606399536132812
530,29.86281967163086,-94.50247955322266,4860.0361328125,6.860008239746094,0.7615980505943298,47.0,2.0733280181884766,1.0,2.0733280181884766,16.0,0.0,0.008556858636438847,114.43294525146484,0.15000000596046448,14.828564643859863
531,29.863460540771484,-94.50016021728516,4864.60791015625,6.8639020919799805,0.7887783050537109,47.0,2.071277379989624,1.0,2.071277379989624,16.0,0.0,0.008553223684430122,101.38640594482422,0.15000000596046448,13.124959945678711
532,29.864099502563477,-94.49783325195312,4869.18017578125,6.867593288421631,0.05647618696093559,48.0,2.069230794906616,1.0,2.069230794906616,16.0,0.0,0.00854978896677494,452.89141845703125,0.15000000596046448,58.57105255126953
533,29.8647403717041,-94.4955062866211,4873.751953125,6.871081829071045,0.042417462915182114,48.0,2.067188024520874,1.0,2.067188024520874,16.0,0.0,0.008546555414795876,459.6396179199219,0.15000000596046448,59.38509750366211
534,29.865379333496094,-94.4931869506836,4878.32421875,6.8743672370910645,0.03030274622142315,48.0,2.0651495456695557,1.0,2.0651495456695557,16.0,0.0,0.008543523028492928,465.4546813964844,0.15000000596046448,60.077091217041016
535,29.86602020263672,-94.49085998535156,4882.89599609375,6.877449989318848,0.020177306607365608,48.0,2.063114881515503,1.0,2.063114881515503,16.0,0.0,0.008540689945220947,470.31488037109375,0.15000000596046448,60.64460372924805
536,29.86665916442871,-94.48854064941406,4887.4677734375,6.8803300857543945,0.012077825143933296,48.0,2.061084270477295,1.0,2.061084270477295,16.0,0.0,0.00853805709630251,474.20263671875,0.15000000596046448,61.085723876953125
537,29.867300033569336,-94.48621368408203,4892.0400390625,6.8830084800720215,0.00603229645639658,48.0,2.0590574741363525,1.0,2.0590574741363525,16.0,0.0,0.008535623550415039,477.1044921875,0.15000000596046448,61.39910125732422
538,29.86794090270996,-94.48389434814453,4896.61181640625,6.885484218597412,0.002059976337477565,48.0,2.057034730911255,1.0,2.057034730911255,16.0,0.0,0.008533389307558537,479.0111999511719,0.15000000596046448,61.583919525146484
539,29.868579864501953,-94.4815673828125,4901.18408203125,6.887758731842041,0.00017135748930741102,48.0,2.055016040802002,1.0,2.055016040802002,16.0,0.0,0.008531353436410427,479.9177551269531,0.15000000596046448,61.639915466308594
540,29.869220733642578,-94.479248046875,4905.755859375,6.889831066131592,0.00036818726221099496,48.0,2.0530011653900146,1.0,2.0530011653900146,16.0,0.0,0.008529515005648136,479.8232727050781,0.15000000596046448,61.567359924316406
541,29.86985969543457,-94.47692108154297,4910.328125,6.891702651977539,0.0026435197796672583,48.0,2.050990343093872,1.0,2.050990343093872,16.0,0.0,0.008527874946594238,478.7311096191406,0.15000000596046448,61.3670539855957
542,29.870500564575195,-94.47460174560547,4914.89990234375,6.893373489379883,0.006981804966926575,48.0,2.048983335494995,1.0,2.048983335494995,16.0,0.0,0.008526431396603584,476.64874267578125,0.15000000596046448,61.04032897949219
543,29.871139526367188,-94.47228240966797,4921.7578125,6.894843578338623,0.013359010219573975,48.0,2.0428318977355957,1.0,2.0428318977355957,16.0,0.0,0.008525173179805279,473.5876770019531,0.15000000596046448,60.46624755859375
544,29.871780395507812,-94.46996307373047,4928.6162109375,6.896125316619873,0.021723777055740356,48.0,2.0420258045196533,1.0,2.0420258045196533,16.0,0.0,0.008524110540747643,469.5726013183594,0.15000000596046448,59.92995834350586
545,29.872419357299805,-94.4676513671875,4935.47412109375,6.897208213806152,0.03205330669879913,48.0,2.041220188140869,1.0,2.041220188140869,16.0,0.0,0.008523242548108101,464.6144104003906,0.15000000596046448,59.273773193359375
546,29.87306022644043,-94.46533203125,4942.33203125,6.898092746734619,0.5806368589401245,49.0,2.0404155254364014,1.0,2.0404155254364014,16.0,0.0,0.008522569201886654,201.2943115234375,0.15000000596046448,25.670251846313477
547,29.873699188232422,-94.46302032470703,4949.18994140625,6.898778915405273,0.5488616824150085,49.0,2.039611339569092,1.0,2.039611339569092,16.0,0.0,0.008522090502083302,216.54640197753906,0.15000000596046448,27.60440444946289
548,29.874340057373047,-94.46070098876953,4956.0478515625,6.899266719818115,0.5168983936309814,49.0,2.0388076305389404,1.0,2.0388076305389404,16.0,0.0,0.008521806448698044,231.88876342773438,0.15000000596046448,29.54853630065918
549,29.874980926513672,-94.45838165283203,4962.90576171875,6.8995561599731445,0.48487842082977295,49.0,2.0380046367645264,1.0,2.0380046367645264,16.0,0.0,0.00852171704173088,247.25836181640625,0.15000000596046448,31.494606018066406
550,29.875619888305664,-94.45606994628906,4969.76416015625,6.8996477127075195,0.45293301343917847,49.0,2.0372023582458496,1.0,2.0372023582458496,16.0,0.0,0.008521820418536663,262.5921630859375,0.15000000596046448,33.43458557128906
551,29.87626075744629,-94.45375061035156,4976.6220703125,6.899541854858398,0.4211929142475128,49.0,2.036400556564331,1.0,2.036400556564331,16.0,0.0,0.00852211844176054,277.827392578125,0.15000000596046448,35.36049270629883
552,29.87689971923828,-94.45143127441406,4983.47998046875,6.899238109588623,0.38978779315948486,49.0,2.03559947013855,1.0,2.03559947013855,16.0,0.0,0.008522610180079937,292.90185546875,0.15000000596046448,37.26443099975586
553,29.877540588378906,-94.4491195678711,4990.337890625,6.89873743057251,0.35884565114974976,49.0,2.034799098968506,1.0,2.034799098968506,16.0,0.0,0.00852329470217228,307.75408935546875,0.15000000596046448,39.138607025146484
554,29.8781795501709,-94.4468002319336,4997.19580078125,6.8980393409729,0.3284924328327179,49.0,2.03399920463562,1.0,2.03399920463562,16.0,0.0,0.008524172939360142,322.3236389160156,0.15000000596046448,40.97537612915039
555,29.878820419311523,-94.4444808959961,5004.05419921875,6.897144794464111,0.2988513112068176,49.0,2.0332000255584717,1.0,2.0332000255584717,16.0,0.0,0.008525243028998375,336.5513610839844,0.15000000596046448,42.76726531982422
556,29.879459381103516,-94.44216918945312,5010.912109375,6.896054267883301,0.27004238963127136,49.0,2.0324013233184814,1.0,2.0324013233184814,16.0,0.0,0.008526505902409554,350.3796691894531,0.15000000596046448,44.50700759887695
557,29.88010025024414,-94.43984985351562,5017.77001953125,6.894767761230469,0.24218210577964783,49.0,2.0316033363342285,1.0,2.0316033363342285,16.0,0.0,0.008527960628271103,363.7525939941406,0.15000000596046448,46.18756103515625
558,29.880739212036133,-94.43753051757812,5024.6279296875,6.893285751342773,0.21538285911083221,49.0,2.030806064605713,1.0,2.030806064605713,16.0,0.0,0.008529607206583023,376.6162414550781,0.15000000596046448,47.802154541015625
559,29.881380081176758,-94.43521881103516,5031.48583984375,6.891608715057373,0.07384929060935974,50.0,2.0300092697143555,1.0,2.0300092697143555,16.0,0.0,0.008531445637345314,444.5523376464844,0.15000000596046448,56.402835845947266
560,29.882020950317383,-94.43289947509766,5038.34423828125,6.889737129211426,0.09138300269842148,50.0,2.0292131900787354,1.0,2.0292131900787354,16.0,0.0,0.008533474989235401,436.13616943359375,0.15000000596046448,55.313323974609375
561,29.882659912109375,-94.43058013916016,5045.2021484375,6.88767147064209,0.11057022958993912,50.0,2.0284175872802734,1.0,2.0284175872802734,16.0,0.0,0.008535695262253284,426.9263000488281,0.15000000596046448,54.12405014038086
562,29.88330078125,-94.42826843261719,5052.06005859375,6.885412216186523,0.13133113086223602,50.0,2.027622699737549,1.0,2.027622699737549,16.0,0.0,0.00853810552507639,416.9610595703125,0.15000000596046448,52.83998107910156
563,29.883939743041992,-94.42594909667969,5058.91796875,6.882959365844727,0.15357962250709534,50.0,2.0268282890319824,1.0,2.0268282890319824,16.0,0.0,0.008540705777704716,406.2817687988281,0.15000000596046448,51.46646499633789
564,29.884580612182617,-94.42362976074219,5065.77587890625,6.880314826965332,0.17722375690937042,50.0,2.0260345935821533,1.0,2.0260345935821533,16.0,0.0,0.008543496020138264,394.9325866699219,0.15000000596046448,50.009193420410156
565,29.88521957397461,-94.42131805419922,5072.6337890625,6.877477645874023,0.2021661251783371,50.0,2.0252416133880615,1.0,2.0252416133880615,16.0,0.0,0.008546474389731884,382.96026611328125,0.15000000596046448,48.47418975830078
566,29.885860443115234,-94.41899871826172,5079.4921875,6.874449729919434,0.22830423712730408,50.0,2.024449110031128,1.0,2.024449110031128,16.0,0.0,0.008549642749130726,370.4139709472656,0.15000000596046448,46.86776351928711
567,29.886499404907227,-94.41668701171875,5086.35009765625,6.871230602264404,0.25553098320961,50.0,2.0236570835113525,1.0,2.0236570835113525,16.0,0.0,0.008552998304367065,357.3451232910156,0.15000000596046448,45.196502685546875
568,29.88714027404785,-94.41436767578125,5093.2080078125,6.86782169342041,0.2837350368499756,50.0,2.0228660106658936,1.0,2.0228660106658936,16.0,0.0,0.008556542918086052,343.80718994140625,0.15000000596046448,43.46723937988281
569,29.887779235839844,-94.41204833984375,5100.06591796875,6.864223003387451,0.31280139088630676,50.0,2.0220754146575928,1.0,2.0220754146575928,16.0,0.0,0.008560274727642536,329.8553466796875,0.15000000596046448,41.68701934814453
570,29.88842010498047,-94.40973663330078,5106.923828125,6.860435962677002,0.342611700296402,50.0,2.02128529548645,1.0,2.02128529548645,16.0,0.0,0.008564192801713943,315.54638671875,0.15000000596046448,39.86307907104492
571,29.88905906677246,-94.40741729736328,5113.7822265625,6.856461048126221,0.3730449378490448,50.0,2.020495891571045,1.0,2.020495891571045,16.0,0.0,0.008568298071622849,300.9384460449219,0.15000000596046448,38.002803802490234
572,29.889699935913086,-94.40509796142578,5120.64013671875,6.852298736572266,0.097556471824646,51.0,2.019706964492798,1.0,2.019706964492798,16.0,0.0,0.008572588674724102,433.1728820800781,0.15000000596046448,54.680145263671875
573,29.890527725219727,-94.4029312133789,5127.443359375,6.847949981689453,0.1171804890036583,51.0,1.9693151712417603,1.0,1.9693151712417603,16.0,0.0,0.008576950058341026,423.75335693359375,0.15000000596046448,52.156494140625
574,29.891357421875,-94.4007568359375,5134.2470703125,6.843532562255859,0.13779908418655396,51.0,1.968625783920288,1.0,1.968625783920288,16.0,0.0,0.008581485599279404,413.8564453125,0.15000000596046448,50.920528411865234
575,29.89218521118164,-94.3985824584961,5141.05078125,6.838940143585205,0.15979568660259247,51.0,1.9679367542266846,1.0,1.9679367542266846,16.0,0.0,0.008586196228861809,403.2980651855469,0.15000000596046448,49.604068756103516
576,29.893014907836914,-94.39641571044922,5147.8544921875,6.834173679351807,0.18308477103710175,51.0,1.9672483205795288,1.0,1.9672483205795288,16.0,0.0,0.008591080084443092,392.11932373046875,0.15000000596046448,48.21225357055664
577,29.893842697143555,-94.39424133300781,5154.65771484375,6.829234600067139,0.20757602155208588,51.0,1.9665602445602417,1.0,1.9665602445602417,16.0,0.0,0.008596137166023254,380.3634948730469,0.15000000596046448,46.750484466552734
578,29.894670486450195,-94.39207458496094,5161.46142578125,6.824122905731201,0.23317472636699677,51.0,1.9658727645874023,1.0,1.9658727645874023,16.0,0.0,0.008601367473602295,368.0761413574219,0.15000000596046448,45.22442626953125
579,29.89550018310547,-94.38990020751953,5168.26513671875,6.8188395500183105,0.259782075881958,51.0,1.9651856422424316,1.0,1.9651856422424316,16.0,0.0,0.00860677007585764,355.3045959472656,0.15000000596046448,43.63996887207031
580,29.89632797241211,-94.38772583007812,5175.068359375,6.813385486602783,0.2872956395149231,51.0,1.9644989967346191,1.0,1.9644989967346191,16.0,0.0,0.008612344972789288,342.09808349609375,0.15000000596046448,42.003211975097656
581,29.897157669067383,-94.38555908203125,5181.8720703125,6.8077616691589355,0.3156096637248993,51.0,1.9638129472732544,1.0,1.9638129472732544,16.0,0.0,0.00861809030175209,328.5073547363281,0.15000000596046448,40.320438385009766
582,29.897985458374023,-94.38338470458984,5188.67578125,6.801968574523926,0.34461554884910583,51.0,1.9631272554397583,1.0,1.9631272554397583,16.0,0.0,0.008624006994068623,314.58453369140625,0.15000000596046448,38.59809112548828
583,29.898815155029297,-94.38121795654297,5195.4794921875,6.7960076332092285,0.37420225143432617,51.0,1.9624420404434204,1.0,1.9624420404434204,16.0,0.0,0.00863009411841631,300.3829040527344,0.15000000596046448,36.84275436401367
584,29.899642944335938,-94.37904357910156,5202.28271484375,6.789879322052002,0.4042567312717438,51.0,1.9617573022842407,1.0,1.9617573022842407,16.0,0.0,0.008636350743472576,285.9567565917969,0.15000000596046448,35.06111145019531
585,29.900470733642578,-94.37686920166016,5209.08642578125,6.7835845947265625,0.4346643388271332,51.0,1.9610730409622192,1.0,1.9610730409622192,16.0,0.0,0.008642776869237423,271.3611145019531,0.15000000596046448,33.25993728637695
586,29.90130043029785,-94.37470245361328,5215.89013671875,6.777124404907227,0.7897090315818787,52.0,1.960389256477356,1.0,1.960389256477356,16.0,0.0,0.0086493706330657,100.93965911865234,0.15000000596046448,12.36756420135498
587,29.902128219604492,-94.37252807617188,5222.693359375,6.770499229431152,0.7640778422355652,52.0,1.9597059488296509,1.0,1.9597059488296509,16.0,0.0,0.008656132966279984,113.24264526367188,0.15000000596046448,13.870142936706543
588,29.902957916259766,-94.37035369873047,5229.4970703125,6.763710975646973,0.7374547123908997,52.0,1.959023118019104,1.0,1.959023118019104,16.0,0.0,0.008663062937557697,126.02173614501953,0.15000000596046448,15.42996883392334
